frame_idx,nombre_archivo,brisque_orig,brisque_sin_hud,niqe_orig,niqe_sin_hud,sigma_orig,sigma_sin_hud,var_lap_orig,var_lap_sin_hud
129721,frame_129721.png,32.1,35.57,4.841,4.807,2.9652,2.9652,1102.1,392.27
129781,frame_129781.png,37.97,41.79,5.226,5.104,2.9652,2.9652,1350.79,472.94
129841,frame_129841.png,36.05,43.57,5.917,5.849,2.9652,2.9652,1408.2,514.92
129901,frame_129901.png,34.12,38.67,4.828,4.792,2.9652,2.9652,1352.83,455.05
129961,frame_129961.png,93.27,108.09,21.412,25.789,0.0,0.0,422.66,15.63
130021,frame_130021.png,39.98,46.48,5.949,5.815,1.4826,1.4826,1151.41,363.23
130081,frame_130081.png,94.65,109.81,21.627,29.14,0.0,0.0,446.67,7.87
130141,frame_130141.png,34.45,39.97,5.213,4.723,2.9652,2.9652,1451.25,509.54
130201,frame_130201.png,33.79,39.79,5.194,5.123,2.9652,1.4826,1339.06,454.32
130261,frame_130261.png,53.66,57.55,6.786,5.671,1.4826,1.4826,1069.77,526.27
130321,frame_130321.png,52.34,48.62,5.647,4.869,5.9303,5.9303,864.52,427.87
130381,frame_130381.png,46.07,44.47,10.996,7.925,2.9652,2.9652,1047.32,528.43
130441,frame_130441.png,32.05,38.64,5.057,4.984,2.9652,2.9652,1308.84,429.86
130501,frame_130501.png,32.9,39.41,5.985,5.265,2.9652,2.9652,1248.09,402.46
130561,frame_130561.png,43.47,45.35,6.087,5.296,2.9652,2.9652,870.3,315.37
130621,frame_130621.png,30.63,35.72,4.545,4.5,2.9652,2.9652,1021.51,320.52
130681,frame_130681.png,29.86,36.21,4.487,4.641,4.4477,2.9652,942.74,289.22
130741,frame_130741.png,27.9,32.46,4.313,4.391,4.4477,2.9652,911.96,303.75
130801,frame_130801.png,28.96,32.51,4.5,4.492,2.9652,2.9652,856.32,276.7
130861,frame_130861.png,37.01,35.79,5.523,4.821,2.9652,2.9652,756.17,372.81
130921,frame_130921.png,32.18,37.79,6.031,5.076,2.9652,2.9652,1091.22,354.04
130981,frame_130981.png,54.07,47.94,6.877,6.2,2.9652,2.9652,605.95,371.71
131041,frame_131041.png,37.69,40.5,5.176,4.693,2.9652,2.9652,951.38,292.94
131101,frame_131101.png,47.36,54.89,7.214,7.013,1.4826,1.4826,489.22,73.26
131161,frame_131161.png,19.32,25.06,4.362,4.481,4.4477,4.4477,576.02,94.53
131221,frame_131221.png,25.83,28.83,4.348,4.098,4.4477,2.9652,911.86,271.77
131281,frame_131281.png,38.91,43.22,6.426,5.736,2.9652,2.9652,809.0,283.25
131341,frame_131341.png,39.56,49.3,7.238,6.7,1.4826,1.4826,435.5,53.21
131401,frame_131401.png,34.86,38.72,5.464,4.928,2.9652,2.9652,1083.46,372.02
131461,frame_131461.png,40.26,45.28,6.66,5.97,2.9652,2.9652,1050.05,350.98
131521,frame_131521.png,87.87,108.26,23.566,29.313,0.0,0.0,481.19,14.32
131581,frame_131581.png,47.86,39.89,5.854,5.21,2.9652,2.9652,648.48,327.93
131641,frame_131641.png,38.27,39.22,5.922,5.388,2.9652,2.9652,947.11,438.62
131701,frame_131701.png,32.66,33.97,5.209,4.901,2.9652,2.9652,964.21,338.46
131761,frame_131761.png,49.5,44.21,6.603,5.509,2.9652,2.9652,699.24,429.71
131821,frame_131821.png,24.22,27.14,4.558,4.189,2.9652,2.9652,1011.71,329.91
131881,frame_131881.png,18.77,24.25,4.351,4.158,4.4477,4.4477,955.93,281.28
131941,frame_131941.png,39.8,40.2,5.57,5.077,2.9652,1.4826,777.44,201.92
132001,frame_132001.png,46.27,44.99,6.289,5.796,2.9652,2.9652,724.3,317.09
132061,frame_132061.png,23.98,27.09,4.613,4.28,4.4477,4.4477,1190.52,367.15
132121,frame_132121.png,35.37,38.49,5.165,4.95,2.9652,2.9652,1256.15,440.36
132181,frame_132181.png,32.55,33.09,5.764,5.47,2.9652,2.9652,1154.41,386.49
132241,frame_132241.png,43.62,45.5,6.201,5.821,2.9652,2.9652,1032.52,433.38
132301,frame_132301.png,34.07,38.99,5.334,5.553,2.9652,2.9652,1280.28,470.58
132361,frame_132361.png,45.48,50.03,6.576,6.137,1.4826,1.4826,1077.2,410.14
132421,frame_132421.png,44.08,46.97,6.173,5.81,1.4826,1.4826,1168.73,402.95
132481,frame_132481.png,75.56,75.42,11.246,8.986,0.0,0.0,457.38,143.87
132541,frame_132541.png,52.59,51.66,6.565,5.851,1.4826,1.4826,1004.08,490.7
132601,frame_132601.png,33.97,35.61,4.293,4.391,2.9652,2.9652,1286.43,444.16
132661,frame_132661.png,39.04,42.45,4.968,4.945,1.4826,1.4826,1225.98,424.99
132721,frame_132721.png,41.51,43.11,6.028,5.444,2.9652,1.4826,1019.36,400.88
132781,frame_132781.png,41.58,44.92,4.934,4.817,1.4826,1.4826,1190.16,394.46
132841,frame_132841.png,92.84,111.56,22.324,29.627,0.0,0.0,482.0,6.13
132901,frame_132901.png,44.9,47.07,6.125,5.678,2.9652,2.9652,1016.37,430.19
132961,frame_132961.png,39.62,46.29,5.361,5.041,2.9652,2.9652,1707.35,601.28
133021,frame_133021.png,24.02,25.79,4.725,4.331,4.4477,2.9652,1114.83,334.08
133081,frame_133081.png,26.53,28.88,4.999,4.369,4.4477,4.4477,1154.59,384.27
133141,frame_133141.png,37.7,40.03,6.056,5.287,2.9652,2.9652,1119.94,398.2
133201,frame_133201.png,37.47,44.85,6.507,5.468,2.9652,1.4826,1057.52,386.68
133261,frame_133261.png,65.16,75.12,8.825,7.835,1.4826,1.4826,558.72,233.74
133321,frame_133321.png,40.69,46.23,6.549,6.412,2.9652,2.9652,1312.4,519.07
133381,frame_133381.png,26.76,28.85,4.133,4.445,4.4477,2.9652,1343.11,449.53
133441,frame_133441.png,34.91,36.54,5.138,5.051,2.9652,2.9652,1248.33,421.61
133501,frame_133501.png,24.64,26.35,4.21,4.217,4.4477,4.4477,1393.25,493.73
133561,frame_133561.png,43.36,47.34,5.445,4.846,1.4826,1.4826,1267.66,481.68
133621,frame_133621.png,46.34,48.78,5.62,4.785,1.4826,1.4826,1350.96,569.32
133681,frame_133681.png,34.98,38.75,4.541,4.433,2.9652,2.9652,1341.6,521.8
133741,frame_133741.png,27.44,30.62,4.459,4.466,2.9652,2.9652,1463.95,507.86
133801,frame_133801.png,49.38,52.47,6.485,5.534,1.4826,1.4826,1250.78,589.38
133861,frame_133861.png,50.86,46.06,6.742,5.718,2.9652,2.9652,743.45,367.2
133921,frame_133921.png,67.22,69.96,8.742,7.361,1.4826,1.4826,381.73,105.91
133981,frame_133981.png,31.21,38.8,5.699,5.218,2.9652,2.9652,1084.21,340.97
134041,frame_134041.png,29.78,37.54,5.222,5.131,2.9652,2.9652,1066.51,336.68
134101,frame_134101.png,40.42,49.27,5.517,5.289,1.4826,1.4826,877.17,263.11
134161,frame_134161.png,42.18,56.92,9.272,7.029,1.4826,1.4826,632.28,97.5
134221,frame_134221.png,38.97,51.9,11.408,9.011,1.4826,1.4826,638.32,99.47
134281,frame_134281.png,70.46,79.88,12.374,10.63,0.0,0.0,560.86,82.37
134341,frame_134341.png,42.57,40.57,5.62,4.956,2.9652,2.9652,1124.02,553.72
134401,frame_134401.png,48.91,64.74,9.251,7.97,1.4826,1.4826,622.89,85.88
134461,frame_134461.png,46.77,56.08,7.956,6.775,1.4826,1.4826,580.68,83.44
134521,frame_134521.png,44.58,51.14,8.299,7.135,1.4826,1.4826,629.99,103.44
134581,frame_134581.png,38.87,47.72,6.589,6.471,1.4826,1.4826,1193.99,378.53
134641,frame_134641.png,38.68,48.7,6.669,6.691,1.4826,1.4826,1228.8,401.33
134701,frame_134701.png,28.25,32.28,4.483,4.626,2.9652,2.9652,1372.16,444.43
134761,frame_134761.png,33.66,37.45,5.58,4.84,2.9652,2.9652,1435.38,503.44
134821,frame_134821.png,27.98,30.79,4.887,4.486,2.9652,2.9652,1350.15,504.48
134881,frame_134881.png,30.38,32.03,4.542,4.374,2.9652,2.9652,1246.85,426.65
134941,frame_134941.png,30.89,36.76,5.193,4.852,2.9652,2.9652,1070.64,360.0
135001,frame_135001.png,38.55,40.79,5.443,5.162,2.9652,2.9652,1091.67,365.09
135061,frame_135061.png,28.81,29.2,4.075,3.764,4.4477,4.4477,1228.32,394.03
135121,frame_135121.png,39.45,43.84,5.54,5.248,2.9652,2.9652,1071.18,404.52
135181,frame_135181.png,41.13,48.76,6.695,6.178,1.4826,1.4826,805.16,224.14
135241,frame_135241.png,48.42,47.34,6.168,5.653,2.9652,2.9652,942.63,496.28
135301,frame_135301.png,47.24,44.29,5.808,5.368,2.9652,2.9652,938.19,441.93
135361,frame_135361.png,49.22,48.47,5.077,4.598,2.9652,2.9652,984.85,454.38
135421,frame_135421.png,64.29,68.44,7.969,5.723,1.4826,1.4826,1415.84,690.9
135481,frame_135481.png,42.7,41.89,5.034,4.77,2.9652,2.9652,1430.59,685.53
135541,frame_135541.png,37.2,36.62,4.536,4.593,2.9652,2.9652,1545.29,631.6
135601,frame_135601.png,34.08,35.82,4.821,4.713,2.9652,2.9652,1711.97,667.2
135661,frame_135661.png,28.81,33.94,4.43,4.669,2.9652,2.9652,1679.03,634.96
135721,frame_135721.png,23.67,27.6,4.387,4.518,4.4477,4.4477,1647.73,600.56
135781,frame_135781.png,27.56,29.85,4.748,4.499,4.4477,2.9652,1550.43,598.94
135841,frame_135841.png,32.43,34.47,5.162,4.617,2.9652,2.9652,1550.43,668.36
135901,frame_135901.png,40.98,42.47,5.997,5.282,2.9652,2.9652,1423.66,654.0
135961,frame_135961.png,23.36,26.43,5.025,4.299,4.4477,4.4477,1350.33,496.56
136021,frame_136021.png,58.85,62.18,5.608,5.267,1.4826,1.4826,1550.06,727.55
136081,frame_136081.png,54.88,62.83,5.861,5.091,1.4826,1.4826,2012.4,758.38
136141,frame_136141.png,61.87,69.73,6.214,5.724,1.4826,1.4826,1864.99,713.9
136201,frame_136201.png,49.34,55.31,4.814,4.465,1.4826,1.4826,1926.85,676.07
136261,frame_136261.png,49.07,53.17,4.978,4.658,1.4826,1.4826,1895.68,659.53
136321,frame_136321.png,45.0,48.99,4.93,4.836,2.9652,2.9652,1727.5,640.14
136381,frame_136381.png,38.24,42.53,5.272,5.226,2.9652,2.9652,1319.11,508.3
136441,frame_136441.png,36.05,35.86,5.293,4.534,2.9652,2.9652,1019.57,360.47
136501,frame_136501.png,44.14,48.24,6.448,5.831,2.9652,1.4826,1048.1,371.19
136561,frame_136561.png,95.21,108.97,23.022,26.624,0.0,0.0,312.04,13.77
136621,frame_136621.png,42.97,47.8,5.995,5.514,1.4826,1.4826,961.32,335.66
136681,frame_136681.png,33.49,38.09,5.718,4.983,2.9652,2.9652,1082.18,350.52
136741,frame_136741.png,22.05,26.89,4.693,4.73,2.9652,2.9652,1018.79,311.01
136801,frame_136801.png,29.8,32.99,5.508,5.054,2.9652,2.9652,1077.27,356.11
136861,frame_136861.png,32.5,37.28,5.58,5.49,2.9652,2.9652,1316.81,449.17
136921,frame_136921.png,29.57,33.55,4.706,4.385,2.9652,2.9652,1356.13,526.69
136981,frame_136981.png,35.41,42.55,6.532,6.117,2.9652,1.4826,915.89,265.29
137041,frame_137041.png,89.97,108.69,23.695,29.397,0.0,0.0,490.35,10.58
137101,frame_137101.png,25.74,33.09,5.154,5.303,2.9652,2.9652,817.94,197.45
137161,frame_137161.png,28.96,37.2,5.8,6.291,2.9652,2.9652,806.72,194.38
137221,frame_137221.png,25.92,31.52,4.743,4.826,2.9652,2.9652,951.88,259.26
137281,frame_137281.png,32.53,38.41,5.357,5.0,2.9652,2.9652,904.89,246.62
137341,frame_137341.png,41.62,50.63,7.166,5.712,1.4826,1.4826,651.04,206.0
137401,frame_137401.png,45.24,51.67,7.073,6.083,1.4826,1.4826,729.75,201.99
137461,frame_137461.png,38.15,56.78,8.343,7.362,1.4826,1.4826,491.13,47.27
137521,frame_137521.png,46.05,59.57,8.256,7.003,1.4826,1.4826,478.22,44.47
137581,frame_137581.png,43.37,51.36,6.852,6.094,1.4826,1.4826,659.82,166.66
137641,frame_137641.png,76.36,80.81,7.314,7.195,0.0,0.0,1171.64,578.48
137701,frame_137701.png,48.85,56.22,6.409,6.783,1.4826,1.4826,1806.46,754.76
137761,frame_137761.png,46.3,48.13,6.428,5.327,1.4826,1.4826,1543.96,684.65
137821,frame_137821.png,43.99,47.55,6.935,6.813,1.4826,1.4826,1817.48,766.52
137881,frame_137881.png,40.51,45.15,7.127,6.667,1.4826,1.4826,1663.9,670.45
137941,frame_137941.png,65.71,69.82,7.598,7.414,1.4826,1.4826,906.93,392.9
138001,frame_138001.png,65.43,71.55,8.67,7.671,1.4826,1.4826,1346.01,598.23
138061,frame_138061.png,54.73,66.94,9.413,9.284,1.4826,1.4826,1848.2,700.54
138121,frame_138121.png,52.85,67.55,8.75,8.732,1.4826,1.4826,1404.02,492.14
138181,frame_138181.png,51.46,62.37,8.75,7.882,1.4826,1.4826,1156.89,415.46
138241,frame_138241.png,37.51,42.6,6.913,6.686,1.4826,1.4826,1103.03,382.27
138301,frame_138301.png,40.99,45.56,6.663,6.111,1.4826,1.4826,1192.35,491.25
138361,frame_138361.png,32.87,35.57,6.159,5.857,2.9652,2.9652,1175.54,479.27
138421,frame_138421.png,31.09,29.42,5.871,5.569,2.9652,2.9652,1435.46,739.65
138481,frame_138481.png,41.3,41.42,6.82,6.824,1.4826,1.4826,1419.5,712.66
138541,frame_138541.png,35.18,34.16,6.061,5.819,2.9652,1.4826,1472.68,768.61
138601,frame_138601.png,39.89,40.16,7.31,6.971,1.4826,1.4826,1431.51,740.12
138661,frame_138661.png,45.5,47.72,7.081,7.004,1.4826,1.4826,1430.04,706.36
138721,frame_138721.png,44.75,46.62,6.538,6.509,1.4826,1.4826,1539.22,774.77
138781,frame_138781.png,34.35,33.46,5.63,5.499,2.9652,2.9652,1627.61,819.57
138841,frame_138841.png,50.0,54.86,7.757,6.733,1.4826,1.4826,1514.7,735.31
138901,frame_138901.png,51.62,51.16,6.246,6.042,1.4826,1.4826,1814.52,921.55
138961,frame_138961.png,45.16,46.17,7.073,6.709,1.4826,1.4826,2359.71,1172.96
139021,frame_139021.png,41.06,43.12,5.83,6.285,1.4826,1.4826,1808.52,868.03
139081,frame_139081.png,42.29,44.42,5.898,5.914,1.4826,1.4826,1722.85,849.66
139141,frame_139141.png,49.37,52.15,6.731,6.289,1.4826,1.4826,1197.41,618.02
139201,frame_139201.png,42.23,42.27,5.303,5.357,1.4826,1.4826,1682.41,852.14
139261,frame_139261.png,43.73,43.62,5.438,5.639,1.4826,1.4826,1642.3,832.49
139321,frame_139321.png,48.51,52.8,6.621,6.292,1.4826,1.4826,1415.14,730.27
139381,frame_139381.png,39.82,40.33,5.976,5.806,2.9652,1.4826,1608.48,848.34
139441,frame_139441.png,51.99,54.62,6.324,6.275,1.4826,1.4826,1269.82,645.99
139501,frame_139501.png,31.81,33.09,6.73,6.317,2.9652,2.9652,1199.4,448.88
139561,frame_139561.png,29.65,30.64,5.735,5.86,2.9652,2.9652,1198.84,445.72
139621,frame_139621.png,29.65,30.9,6.82,6.616,2.9652,2.9652,1205.35,450.75
139681,frame_139681.png,29.22,28.68,6.029,5.767,2.9652,2.9652,1222.28,462.87
139741,frame_139741.png,33.85,36.71,6.477,6.392,2.9652,1.4826,1215.71,446.24
139801,frame_139801.png,54.84,66.83,9.454,8.854,1.4826,1.4826,1219.35,450.01
139861,frame_139861.png,61.65,74.71,9.511,10.074,1.4826,1.4826,863.83,304.88
139921,frame_139921.png,52.35,60.1,6.816,6.872,1.4826,1.4826,1617.4,771.92
139981,frame_139981.png,45.53,51.84,6.049,5.89,2.9652,2.9652,1446.88,585.91
140041,frame_140041.png,48.63,57.51,5.693,5.566,1.4826,1.4826,1779.84,729.85
140101,frame_140101.png,36.51,45.89,5.064,5.139,2.9652,2.9652,1829.0,720.26
140161,frame_140161.png,46.95,51.22,6.581,6.516,1.4826,1.4826,1120.83,500.65
140221,frame_140221.png,32.65,42.73,5.588,5.637,1.4826,1.4826,1376.63,460.48
140281,frame_140281.png,51.27,61.93,6.569,6.362,1.4826,1.4826,1329.44,657.81
140341,frame_140341.png,45.26,56.84,6.127,5.991,2.9652,1.4826,1655.37,624.37
140401,frame_140401.png,43.41,52.56,7.297,7.147,1.4826,1.4826,1084.68,350.62
140461,frame_140461.png,30.29,40.42,5.944,5.754,2.9652,1.4826,1192.77,361.33
140521,frame_140521.png,77.32,82.81,13.049,9.227,0.0,0.0,397.78,59.55
140581,frame_140581.png,51.15,61.86,8.615,7.199,1.4826,1.4826,850.78,202.3
140641,frame_140641.png,28.9,39.34,5.759,5.548,2.9652,1.4826,1122.51,355.4
140701,frame_140701.png,44.34,56.43,7.671,6.894,1.4826,1.4826,991.13,274.04
140761,frame_140761.png,42.49,32.53,6.194,4.432,10.3781,8.8955,1426.23,667.44
140821,frame_140821.png,94.69,108.51,21.685,29.225,0.0,0.0,455.73,8.27
140881,frame_140881.png,35.15,46.0,5.825,6.52,2.9652,2.9652,1920.07,672.84
140941,frame_140941.png,54.93,62.63,6.288,5.617,1.4826,1.4826,1694.69,710.14
141001,frame_141001.png,54.78,58.35,5.896,5.692,1.4826,1.4826,1391.81,595.97
141061,frame_141061.png,41.51,49.93,5.371,5.6,2.9652,1.4826,1776.55,583.92
141121,frame_141121.png,44.13,53.4,6.233,5.595,1.4826,1.4826,1424.73,569.55
141181,frame_141181.png,47.77,55.75,5.633,5.975,1.4826,1.4826,1899.54,653.67
141241,frame_141241.png,54.32,60.79,6.301,6.464,1.4826,1.4826,1942.6,700.38
141301,frame_141301.png,44.14,50.51,5.424,6.078,1.4826,1.4826,1977.24,691.36
141361,frame_141361.png,41.95,51.61,5.385,5.598,1.4826,1.4826,1954.76,681.75
141421,frame_141421.png,45.11,54.5,5.824,5.955,1.4826,1.4826,2113.51,839.49
141481,frame_141481.png,35.31,43.85,5.423,5.828,2.9652,2.9652,1747.66,660.73
141541,frame_141541.png,36.0,47.54,5.655,6.226,2.9652,2.9652,2158.62,851.8
141601,frame_141601.png,35.83,47.26,5.46,5.964,2.9652,2.9652,2101.58,860.91
141661,frame_141661.png,40.48,50.28,5.672,5.973,2.9652,1.4826,2144.99,890.42
141721,frame_141721.png,34.82,47.01,5.192,5.91,2.9652,2.9652,2185.3,891.33
141781,frame_141781.png,35.46,47.43,5.323,5.991,2.9652,1.4826,2193.93,885.77
141841,frame_141841.png,41.41,52.26,5.957,6.592,1.4826,1.4826,2115.8,892.05
141901,frame_141901.png,35.77,47.51,5.854,6.413,2.9652,1.4826,2190.63,892.37
141961,frame_141961.png,19.08,20.52,5.843,5.921,5.9303,5.9303,1315.05,481.73
142021,frame_142021.png,18.94,16.62,5.665,5.405,7.4129,5.9303,1300.59,444.48
142081,frame_142081.png,59.48,62.94,10.61,7.701,4.4477,4.4477,1754.81,776.89
142141,frame_142141.png,18.63,17.19,5.87,5.486,5.9303,5.9303,1432.33,516.64
142201,frame_142201.png,21.41,19.83,6.236,5.435,5.9303,5.9303,1472.73,539.98
142261,frame_142261.png,30.49,41.45,5.835,5.888,4.4477,2.9652,1356.33,492.13
142321,frame_142321.png,16.12,20.55,5.856,6.182,5.9303,5.9303,1494.47,543.01
142381,frame_142381.png,17.61,20.84,6.337,5.98,5.9303,5.9303,1501.27,571.47
142441,frame_142441.png,15.95,18.96,5.868,6.259,5.9303,5.9303,1538.26,590.67
142501,frame_142501.png,14.57,13.6,5.579,5.328,5.9303,5.9303,1552.1,612.58
142561,frame_142561.png,18.21,16.25,5.075,5.417,7.4129,5.9303,1448.7,552.08
142621,frame_142621.png,15.17,13.38,4.957,5.084,7.4129,5.9303,1481.26,534.17
142681,frame_142681.png,18.41,14.7,4.999,4.997,7.4129,5.9303,1325.37,468.81
142741,frame_142741.png,18.61,21.54,6.326,6.355,5.9303,5.9303,1560.06,570.76
142801,frame_142801.png,22.88,24.35,7.206,6.218,4.4477,4.4477,1531.77,561.89
142861,frame_142861.png,48.44,55.24,6.933,6.553,2.9652,2.9652,1032.66,425.05
142921,frame_142921.png,46.01,52.43,7.888,6.09,2.9652,2.9652,1109.74,401.39
142981,frame_142981.png,29.89,36.53,6.152,6.182,4.4477,4.4477,1173.87,420.38
143041,frame_143041.png,37.84,43.01,5.52,5.273,2.9652,2.9652,1398.69,557.48
143101,frame_143101.png,45.42,52.17,6.458,6.971,2.9652,1.4826,1618.13,583.83
143161,frame_143161.png,36.37,46.0,5.79,6.568,2.9652,2.9652,1677.45,572.74
143221,frame_143221.png,62.25,64.24,8.106,8.12,1.4826,1.4826,1108.12,556.02
143281,frame_143281.png,78.15,78.98,15.025,10.082,0.0,0.0,297.15,91.6
143341,frame_143341.png,45.7,52.12,7.009,7.086,1.4826,1.4826,1337.8,477.74
143401,frame_143401.png,29.02,37.4,5.999,5.873,2.9652,1.4826,1455.7,513.37
143461,frame_143461.png,45.52,48.39,6.168,6.265,2.9652,2.9652,992.49,358.2
143521,frame_143521.png,44.79,42.05,6.093,5.416,2.9652,2.9652,967.79,501.37
143581,frame_143581.png,55.89,56.7,6.799,6.401,1.4826,1.4826,685.73,293.21
143641,frame_143641.png,41.23,45.95,6.15,6.854,1.4826,1.4826,1033.13,285.11
143701,frame_143701.png,38.6,46.48,6.312,6.068,1.4826,1.4826,1142.4,340.76
143761,frame_143761.png,42.96,50.92,6.923,7.042,1.4826,1.4826,1103.18,356.8
143821,frame_143821.png,60.17,59.11,7.849,6.327,1.4826,1.4826,381.51,121.09
143881,frame_143881.png,42.8,53.71,7.769,6.964,1.4826,1.4826,627.01,115.85
143941,frame_143941.png,49.25,58.25,8.773,7.55,1.4826,1.4826,775.51,178.14
144001,frame_144001.png,56.75,63.44,8.556,7.611,1.4826,1.4826,687.21,156.27
144061,frame_144061.png,59.72,65.09,8.944,7.866,1.4826,1.4826,568.89,148.82
144121,frame_144121.png,31.02,36.3,5.235,5.002,2.9652,1.4826,952.65,268.32
144181,frame_144181.png,56.07,55.64,6.901,6.003,1.4826,1.4826,727.77,265.14
144241,frame_144241.png,31.9,34.25,5.031,5.019,2.9652,2.9652,799.73,244.4
144301,frame_144301.png,34.52,42.41,5.379,5.689,1.4826,1.4826,606.54,99.99
144361,frame_144361.png,30.49,35.94,5.039,5.12,2.9652,2.9652,810.06,191.87
144421,frame_144421.png,35.46,40.48,5.447,5.231,2.9652,1.4826,773.96,196.47
144481,frame_144481.png,36.63,45.07,6.251,5.857,2.9652,2.9652,811.23,255.66
144541,frame_144541.png,37.77,40.18,5.445,5.506,2.9652,2.9652,633.63,179.02
144601,frame_144601.png,31.51,39.21,5.349,5.444,2.9652,2.9652,784.97,184.5
144661,frame_144661.png,33.09,39.46,5.128,5.303,2.9652,1.4826,839.16,208.69
144721,frame_144721.png,42.38,56.16,8.124,7.33,1.4826,1.4826,977.61,289.8
144781,frame_144781.png,33.14,36.47,5.915,5.428,2.9652,1.4826,2189.13,931.03
144841,frame_144841.png,103.96,104.88,23.598,29.112,0.0,0.0,486.43,9.82
144901,frame_144901.png,33.39,35.98,4.801,4.401,2.9652,2.9652,1471.72,573.75
144961,frame_144961.png,38.67,44.99,6.669,5.624,4.4477,4.4477,1290.59,533.76
145021,frame_145021.png,29.69,36.6,4.798,4.861,2.9652,2.9652,1175.15,372.13
145081,frame_145081.png,41.38,49.99,7.639,7.78,1.4826,1.4826,898.2,235.18
145141,frame_145141.png,37.67,48.8,6.489,6.381,1.4826,1.4826,937.36,241.0
145201,frame_145201.png,33.3,43.78,6.238,5.904,1.4826,1.4826,880.05,234.64
145261,frame_145261.png,30.95,40.35,5.076,5.264,2.9652,1.4826,888.87,249.46
145321,frame_145321.png,46.58,53.38,5.546,5.671,1.4826,1.4826,942.36,262.71
145381,frame_145381.png,46.83,55.04,7.126,6.694,1.4826,1.4826,950.34,278.48
145441,frame_145441.png,51.91,40.77,7.41,5.186,13.3432,11.8606,2335.14,1213.01
145501,frame_145501.png,61.47,60.66,8.512,7.389,2.9652,2.9652,938.21,498.57
145561,frame_145561.png,63.89,67.56,8.144,6.513,2.9652,2.9652,743.93,360.76
145621,frame_145621.png,57.25,53.42,9.599,6.413,5.9303,5.9303,1579.11,780.29
145681,frame_145681.png,79.75,83.79,11.809,10.795,2.9652,2.9652,1461.12,681.55
145741,frame_145741.png,34.65,44.16,7.214,5.769,4.4477,4.4477,1210.14,439.87
145801,frame_145801.png,90.24,86.72,9.879,6.715,8.8955,8.8955,3069.79,1809.61
145861,frame_145861.png,79.74,79.07,9.718,7.093,5.9303,5.9303,2233.96,1235.8
145921,frame_145921.png,65.08,74.03,8.804,8.145,1.4826,0.0,946.85,240.74
145981,frame_145981.png,31.2,39.42,5.653,5.413,2.9652,1.4826,1073.56,313.6
146041,frame_146041.png,30.59,35.94,4.516,4.831,2.9652,2.9652,1653.72,591.17
146101,frame_146101.png,38.06,44.18,5.47,5.456,2.9652,2.9652,1664.66,594.32
146161,frame_146161.png,37.83,46.04,5.498,5.508,1.4826,1.4826,1311.63,426.73
146221,frame_146221.png,46.89,50.6,6.494,5.594,1.4826,1.4826,1146.36,451.84
146281,frame_146281.png,47.09,50.51,5.869,5.723,1.4826,1.4826,1778.42,851.51
146341,frame_146341.png,45.05,51.09,4.739,5.127,1.4826,1.4826,2324.03,923.15
146401,frame_146401.png,34.52,42.33,5.294,5.582,2.9652,1.4826,1861.96,718.05
146461,frame_146461.png,53.3,67.95,8.117,8.277,1.4826,1.4826,2177.81,875.1
146521,frame_146521.png,75.59,87.0,7.693,6.509,0.0,0.0,1806.37,812.74
146581,frame_146581.png,68.51,79.44,5.602,6.544,0.0,0.0,2499.42,935.7
146641,frame_146641.png,63.27,73.27,5.122,5.57,0.0,0.0,2498.2,936.28
146701,frame_146701.png,60.8,70.27,4.909,5.267,0.0,0.0,2505.29,980.29
146761,frame_146761.png,92.92,111.0,20.366,23.302,0.0,0.0,366.51,2.07
146821,frame_146821.png,69.96,83.03,5.805,6.114,0.0,0.0,2575.74,994.81
146881,frame_146881.png,71.94,82.57,8.018,7.225,0.0,0.0,2249.05,1004.25
146941,frame_146941.png,66.91,79.6,6.541,5.932,0.0,0.0,2711.2,1048.57
147001,frame_147001.png,68.04,80.41,5.976,5.912,0.0,0.0,2773.46,1063.4
147061,frame_147061.png,68.66,80.92,6.618,6.109,0.0,0.0,2684.38,1051.7
147121,frame_147121.png,71.07,85.16,6.566,6.33,0.0,0.0,2696.73,1041.8
147181,frame_147181.png,70.34,83.38,6.945,6.513,0.0,0.0,2718.17,1052.79
