frame_idx,nombre_archivo,mae_hud,mae_termico,sobel_energia,var_lap_sin_hud,var_lap_denoised,sigma_orig,sigma_sin_hud,sigma_denoised
9398,frame_74409.png,16.1838,20.6387,149.836,7234.62,1246.95,71.1638,48.9251,25.2039
9399,frame_74410.png,16.3892,21.4584,156.052,7652.14,1239.62,75.6116,53.3729,25.2039
9400,frame_74411.png,15.3783,20.5498,144.418,6753.41,1280.65,68.1987,44.4774,25.2039
9401,frame_74412.png,16.0475,21.1187,155.056,7440.43,1259.53,75.6116,51.8903,25.2039
9402,frame_74413.png,15.2265,20.1926,146.874,6798.51,1215.76,66.7161,45.96,25.2039
9403,frame_74414.png,15.9229,20.7338,152.873,7184.37,1182.21,72.6464,50.4077,25.2039
9404,frame_74415.png,14.9996,19.8906,143.07,6461.3,1213.77,65.2335,45.96,25.2039
9405,frame_74416.png,15.6718,20.6336,146.713,6668.63,1147.15,72.6464,47.4426,25.2039
9406,frame_74417.png,14.9726,20.0458,144.007,6519.95,1123.7,66.7161,45.96,25.2039
9407,frame_74418.png,15.7393,20.6062,148.817,6908.46,1125.08,71.1638,48.9251,25.2039
9408,frame_74419.png,15.1326,20.0737,144.584,6613.74,1161.99,66.7161,47.4426,25.2039
9409,frame_74420.png,16.0664,20.5858,152.331,7181.14,1200.84,74.129,51.8903,25.2039
9410,frame_74421.png,15.3764,19.8833,148.653,6854.94,1206.87,71.1638,48.9251,25.2039
9411,frame_74422.png,15.9493,20.2536,153.085,7226.39,1225.55,75.6116,51.8903,25.2039
9412,frame_74423.png,15.8301,20.0157,152.286,7365.76,1289.09,74.129,51.8903,25.2039
9413,frame_74424.png,16.2723,20.5387,156.462,7612.86,1301.17,77.0941,53.3729,25.2039
9414,frame_74425.png,15.6094,19.5037,148.348,7026.09,1330.71,71.1638,48.9251,26.6864
9415,frame_74426.png,15.7742,19.5,150.211,6928.38,1327.74,74.129,48.9251,26.6864
9416,frame_74427.png,15.3242,19.2412,148.038,6781.54,1338.14,69.6812,48.9251,26.6864
9417,frame_74428.png,16.0967,19.6755,152.998,7175.85,1289.57,74.129,51.8903,25.2039
9418,frame_74429.png,15.5674,19.4696,151.462,7149.91,1280.35,72.6464,50.4077,25.2039
9419,frame_74430.png,15.8507,20.0403,152.57,7175.73,1288.72,74.129,51.8903,25.2039
9420,frame_74431.png,17.6857,21.3038,161.311,8968.9,1311.91,87.4722,54.8554,26.6864
9421,frame_74432.png,16.2365,19.4759,153.4,7487.32,1345.97,71.1638,50.4077,26.6864
9422,frame_74433.png,15.4499,18.5606,150.965,7041.01,1379.68,69.6812,50.4077,26.6864
9423,frame_74434.png,16.1728,18.4135,156.889,7422.96,1466.83,75.6116,53.3729,28.169
9424,frame_74435.png,15.6583,17.6733,153.189,7179.78,1533.53,72.6464,51.8903,28.169
9425,frame_74436.png,16.5075,17.8264,157.993,7541.74,1609.14,78.5767,53.3729,29.6516
9426,frame_74437.png,16.2173,17.253,156.085,7559.19,1668.77,74.129,54.8554,29.6516
9427,frame_74438.png,16.3653,17.1565,157.452,7566.7,1699.34,75.6116,54.8554,29.6516
9428,frame_74439.png,16.211,17.1412,155.821,7423.78,1786.59,75.6116,53.3729,31.1342
9429,frame_74440.png,16.6062,18.0115,160.726,7832.84,1821.29,78.5767,56.338,31.1342
9430,frame_74441.png,16.0913,16.9979,153.831,7243.85,1760.79,74.129,51.8903,31.1342
9431,frame_74442.png,16.6038,18.0575,160.463,7800.03,1761.93,78.5767,56.338,31.1342
9432,frame_74443.png,16.1976,17.4387,155.275,7422.26,1699.77,74.129,53.3729,29.6516
9433,frame_74444.png,16.6498,17.7875,158.597,7637.98,1654.96,77.0941,54.8554,29.6516
9434,frame_74445.png,16.3334,17.3755,155.848,7459.82,1652.88,74.129,53.3729,29.6516
9435,frame_74446.png,16.2926,18.1541,156.246,7327.14,1655.41,77.0941,53.3729,29.6516
9436,frame_74447.png,16.2024,17.2308,154.34,7288.0,1631.87,74.129,53.3729,29.6516
9437,frame_74448.png,16.4942,17.599,159.026,7629.2,1606.13,77.0941,56.338,29.6516
9438,frame_74449.png,16.2675,17.6309,156.677,7575.74,1584.94,75.6116,54.8554,29.6516
9439,frame_74450.png,16.6481,18.3039,160.226,7846.96,1619.03,78.5767,56.338,29.6516
9440,frame_74451.png,16.3048,17.061,154.592,7420.4,1616.39,75.6116,51.8903,29.6516
9441,frame_74452.png,16.6144,17.5572,159.492,7736.21,1615.19,77.0941,56.338,29.6516
9442,frame_74453.png,16.3301,17.5292,156.634,7608.37,1611.49,75.6116,54.8554,29.6516
9443,frame_74454.png,16.7008,18.4069,159.38,7820.48,1542.92,78.5767,56.338,29.6516
9444,frame_74455.png,16.123,18.0508,155.129,7496.97,1465.15,74.129,54.8554,28.169
9445,frame_74456.png,16.6687,18.993,158.309,7606.7,1351.57,80.0593,53.3729,26.6864
9446,frame_74457.png,15.8091,19.0886,151.161,7068.47,1323.6,69.6812,50.4077,26.6864
9447,frame_74458.png,16.0135,19.9942,153.924,7218.16,1278.17,74.129,51.8903,26.6864
9448,frame_74459.png,15.7198,19.945,151.249,7108.78,1276.01,71.1638,50.4077,26.6864
9449,frame_74460.png,16.3868,20.9084,156.327,7550.65,1248.04,77.0941,53.3729,25.2039
9450,frame_74461.png,17.8889,21.1147,159.11,8979.4,1259.48,87.4722,53.3729,25.2039
9451,frame_74462.png,17.0836,20.8735,158.303,8182.75,1262.23,80.0593,53.3729,25.2039
9452,frame_74463.png,15.9286,19.8195,149.642,7180.74,1297.62,71.1638,48.9251,26.6864
9453,frame_74464.png,16.3519,20.23,154.002,7439.12,1352.52,75.6116,51.8903,26.6864
9454,frame_74465.png,15.8971,19.7542,149.584,7170.75,1316.82,72.6464,50.4077,26.6864
9455,frame_74466.png,16.2106,19.9966,150.717,7147.33,1282.03,77.0941,50.4077,25.2039
9456,frame_74467.png,15.5459,19.9128,146.264,6921.44,1340.99,71.1638,47.4426,26.6864
9457,frame_74468.png,15.9735,20.597,152.431,7330.62,1327.82,75.6116,50.4077,26.6864
9458,frame_74469.png,15.3235,20.0106,147.446,6892.12,1328.56,69.6812,47.4426,26.6864
9459,frame_74470.png,15.8023,20.4071,151.681,7184.67,1325.34,74.129,50.4077,26.6864
9460,frame_74471.png,15.0566,19.7316,146.821,6807.99,1354.3,69.6812,47.4426,26.6864
9461,frame_74472.png,15.836,20.7268,156.522,7575.9,1281.52,75.6116,53.3729,26.6864
9462,frame_74473.png,15.0343,19.8199,151.083,7254.8,1276.11,71.1638,50.4077,26.6864
9463,frame_74474.png,15.6735,20.3222,156.502,7619.56,1280.91,75.6116,53.3729,26.6864
9464,frame_74475.png,15.3448,20.1525,151.435,7197.95,1321.59,71.1638,50.4077,26.6864
9465,frame_74476.png,15.2171,19.0719,151.582,7010.29,1297.05,72.6464,50.4077,26.6864
9466,frame_74477.png,15.2438,19.0331,153.205,7188.21,1306.18,72.6464,51.8903,26.6864
9467,frame_74478.png,15.9392,19.7602,160.104,7811.12,1339.51,77.0941,56.338,26.6864
9468,frame_74479.png,15.6791,19.1793,157.363,7651.87,1377.53,75.6116,53.3729,26.6864
9469,frame_74480.png,15.9708,19.6786,161.27,7919.45,1386.12,77.0941,56.338,26.6864
9470,frame_74481.png,15.1907,18.3298,150.385,6982.03,1338.56,71.1638,48.9251,26.6864
9471,frame_74482.png,15.3187,19.5844,155.54,7303.91,1328.81,74.129,51.8903,26.6864
9472,frame_74483.png,15.2162,19.6757,153.883,7242.92,1297.67,72.6464,51.8903,26.6864
9473,frame_74484.png,15.8464,21.0091,158.9,7718.52,1240.37,77.0941,54.8554,25.2039
9474,frame_74485.png,15.0407,20.2912,151.248,7111.58,1213.63,69.6812,48.9251,25.2039
9475,frame_74486.png,15.2121,20.0057,151.731,7048.41,1165.42,72.6464,48.9251,25.2039
9476,frame_74487.png,15.1047,20.1219,151.82,7084.57,1178.09,71.1638,50.4077,25.2039
9477,frame_74488.png,15.4886,20.597,157.155,7423.96,1197.4,74.129,53.3729,25.2039
9478,frame_74489.png,15.0585,20.2291,151.114,6950.26,1235.54,69.6812,48.9251,25.2039
9479,frame_74490.png,15.4355,21.0826,157.892,7498.61,1202.43,75.6116,53.3729,25.2039
9480,frame_74491.png,16.9633,21.6809,162.626,9123.66,1254.78,85.9896,53.3729,25.2039
9481,frame_74492.png,15.5487,21.3749,155.547,7648.98,1111.16,72.6464,48.9251,23.7213
9482,frame_74493.png,14.6247,21.8499,149.311,6857.73,986.26,66.7161,45.96,22.2387
9483,frame_74494.png,15.2687,25.3147,154.733,7192.26,828.1,72.6464,50.4077,20.7561
9484,frame_74495.png,8.2514,20.0421,71.52,1568.34,639.46,13.3432,11.8606,17.791
9485,frame_74496.png,8.1445,16.382,73.778,1436.99,495.26,19.2735,16.3084,16.3084
9486,frame_74497.png,7.6503,13.1418,70.025,1177.68,335.01,19.2735,14.8258,13.3432
9487,frame_74498.png,7.7411,11.2152,69.968,1126.44,203.4,20.7561,16.3084,10.3781
9488,frame_74499.png,7.5326,10.9857,69.478,1076.39,195.1,19.2735,16.3084,10.3781
9489,frame_74500.png,7.6561,11.1077,70.773,1107.05,187.38,20.7561,16.3084,10.3781
9490,frame_74501.png,7.4282,11.0649,70.032,1068.33,183.88,19.2735,16.3084,10.3781
9491,frame_74502.png,7.5136,11.4553,72.358,1136.19,184.05,20.7561,17.791,10.3781
9492,frame_74503.png,7.4063,11.3111,71.245,1076.3,186.69,20.7561,16.3084,10.3781
9493,frame_74504.png,7.5777,11.4535,72.33,1099.59,189.87,20.7561,17.791,10.3781
9494,frame_74505.png,7.409,11.2966,70.317,1039.17,190.25,19.2735,16.3084,10.3781
9495,frame_74506.png,7.54,11.2638,70.946,1064.46,187.47,20.7561,16.3084,10.3781
9496,frame_74507.png,7.5274,11.1418,71.02,1060.13,188.36,19.2735,17.791,10.3781
9497,frame_74508.png,7.8151,11.1637,72.439,1095.08,184.69,20.7561,17.791,10.3781
9498,frame_74509.png,7.7109,11.1173,71.121,1050.38,184.89,19.2735,17.791,10.3781
9499,frame_74510.png,7.8004,11.2898,71.652,1072.14,185.62,20.7561,16.3084,10.3781
9500,frame_74511.png,7.6106,11.0135,69.93,1013.78,187.36,19.2735,16.3084,10.3781
9501,frame_74512.png,7.7852,11.3134,72.012,1084.31,187.81,19.2735,17.791,10.3781
9502,frame_74513.png,7.677,11.3264,71.526,1065.0,189.42,19.2735,16.3084,10.3781
9503,frame_74514.png,7.8963,11.5051,72.422,1098.58,192.83,20.7561,17.791,10.3781
9504,frame_74515.png,7.7595,11.3731,71.38,1067.75,190.47,19.2735,17.791,10.3781
9505,frame_74516.png,7.8639,11.2615,71.036,1066.73,187.39,20.7561,16.3084,10.3781
9506,frame_74517.png,7.8688,11.355,71.442,1073.68,186.7,19.2735,16.3084,10.3781
9507,frame_74518.png,8.0159,11.4909,72.327,1115.45,204.2,20.7561,17.791,10.3781
9508,frame_74519.png,7.8957,11.5397,71.382,1071.18,212.71,20.7561,16.3084,10.3781
9509,frame_74520.png,7.9541,11.8697,72.564,1115.88,219.35,20.7561,16.3084,10.3781
9510,frame_74521.png,9.3599,14.0429,82.292,1985.36,320.7,19.2735,17.791,11.8606
9511,frame_74522.png,8.7707,13.6476,80.016,1573.54,323.7,23.7213,19.2735,11.8606
9512,frame_74523.png,8.5142,15.1186,76.513,1356.87,426.87,22.2387,17.791,14.8258
9513,frame_74524.png,14.2741,24.6958,139.583,5787.72,568.42,47.4426,34.0993,16.3084
9514,frame_74525.png,8.9571,20.8464,73.38,1503.49,667.96,11.8606,11.8606,17.791
9515,frame_74526.png,13.9347,20.1119,139.283,5626.7,843.26,47.4426,34.0993,20.7561
9516,frame_74527.png,13.845,19.242,143.628,5666.52,892.87,57.8206,41.5122,20.7561
9517,frame_74528.png,14.443,19.1305,149.593,6133.23,927.43,65.2335,47.4426,20.7561
9518,frame_74529.png,14.5299,17.8426,149.397,6303.09,1062.3,66.7161,47.4426,23.7213
9519,frame_74530.png,10.0452,27.1251,86.917,2102.88,1097.9,16.3084,16.3084,23.7213
9520,frame_74531.png,13.8339,18.4306,138.657,5501.12,952.26,45.96,34.0993,22.2387
9521,frame_74532.png,14.4264,18.9711,148.214,6001.29,859.2,62.2683,44.4774,20.7561
9522,frame_74533.png,14.1194,18.8875,145.609,5942.2,816.65,63.7509,44.4774,20.7561
9523,frame_74534.png,10.1975,27.9193,85.118,1996.61,894.2,16.3084,16.3084,20.7561
9524,frame_74535.png,13.5199,21.2275,132.529,5396.78,954.96,42.9948,32.6168,22.2387
9525,frame_74536.png,14.1747,26.8524,136.193,5671.21,1005.16,59.3032,35.5819,23.7213
9526,frame_74537.png,14.3945,21.1476,127.206,5734.54,1095.34,59.3032,29.6516,25.2039
9527,frame_74538.png,10.3348,48.2918,167.587,10261.81,1154.76,72.6464,59.3032,25.2039
9528,frame_74539.png,10.0518,34.408,174.366,10214.46,1125.9,75.6116,62.2683,25.2039
9529,frame_74540.png,18.7123,68.1292,154.728,10061.97,1074.35,74.129,29.6516,23.7213
9530,frame_74541.png,10.526,17.5814,103.372,3399.4,992.48,29.6516,23.7213,23.7213
9531,frame_74542.png,10.0726,16.3277,102.508,2953.46,851.44,35.5819,26.6864,20.7561
9532,frame_74543.png,9.4408,15.6303,99.374,2608.75,733.35,35.5819,26.6864,17.791
9533,frame_74544.png,9.4782,12.0581,101.535,2624.25,564.64,35.5819,28.169,16.3084
9534,frame_74545.png,9.1909,11.7534,100.098,2537.86,546.39,35.5819,28.169,16.3084
9535,frame_74546.png,9.3556,11.7911,101.777,2574.06,520.11,37.0645,28.169,14.8258
9536,frame_74547.png,9.2932,11.8301,101.797,2600.26,514.99,35.5819,29.6516,14.8258
9537,frame_74548.png,9.4744,12.2715,104.027,2721.36,535.74,37.0645,29.6516,16.3084
9538,frame_74549.png,9.1703,12.3756,102.07,2612.63,539.31,37.0645,29.6516,16.3084
9539,frame_74550.png,9.5331,12.8107,104.3,2719.25,549.45,38.5471,29.6516,16.3084
9540,frame_74551.png,10.7517,13.1295,109.124,3764.92,575.51,35.5819,28.169,16.3084
9541,frame_74552.png,9.97,12.6296,107.761,3212.57,574.54,38.5471,31.1342,16.3084
9542,frame_74553.png,9.3887,11.8347,103.014,2831.22,583.9,37.0645,29.6516,16.3084
9543,frame_74554.png,9.4459,12.2065,104.875,2873.2,603.31,38.5471,31.1342,16.3084
9544,frame_74555.png,9.1678,12.0508,102.889,2717.47,593.25,37.0645,29.6516,16.3084
9545,frame_74556.png,9.2706,11.8014,103.733,2731.4,583.53,38.5471,29.6516,16.3084
9546,frame_74557.png,9.1019,11.6733,103.515,2718.68,579.98,37.0645,31.1342,16.3084
9547,frame_74558.png,9.2703,11.85,105.368,2804.29,594.11,38.5471,31.1342,16.3084
9548,frame_74559.png,9.0442,11.6241,103.073,2678.18,598.45,37.0645,31.1342,16.3084
9549,frame_74560.png,9.2212,12.038,105.243,2819.37,595.19,38.5471,31.1342,16.3084
9550,frame_74561.png,8.8706,11.3887,101.789,2614.28,590.55,37.0645,29.6516,16.3084
9551,frame_74562.png,9.1517,11.6553,103.833,2734.78,592.49,38.5471,29.6516,16.3084
9552,frame_74563.png,9.0148,11.432,102.282,2653.65,582.14,37.0645,29.6516,16.3084
9553,frame_74564.png,9.1848,11.6019,103.947,2747.87,578.1,38.5471,29.6516,16.3084
9554,frame_74565.png,9.1458,11.4992,101.851,2665.45,565.86,37.0645,29.6516,16.3084
9555,frame_74566.png,9.2912,11.461,102.933,2667.88,557.71,38.5471,29.6516,16.3084
9556,frame_74567.png,9.0242,11.3573,102.632,2677.59,570.81,37.0645,29.6516,16.3084
9557,frame_74568.png,9.2806,11.5931,104.265,2758.64,576.16,38.5471,29.6516,16.3084
9558,frame_74569.png,9.123,11.3617,102.712,2677.74,585.88,38.5471,29.6516,16.3084
9559,frame_74570.png,9.4419,11.5442,104.769,2798.34,585.64,38.5471,29.6516,16.3084
9560,frame_74571.png,9.0405,11.1932,102.232,2628.52,593.45,38.5471,28.169,16.3084
9561,frame_74572.png,9.2432,11.6039,105.282,2802.03,606.57,38.5471,29.6516,16.3084
9562,frame_74573.png,8.9889,11.1474,103.347,2693.84,596.28,37.0645,29.6516,16.3084
9563,frame_74574.png,9.1773,11.3427,104.791,2797.47,603.32,38.5471,29.6516,16.3084
9564,frame_74575.png,9.0089,11.2116,102.795,2677.05,626.53,37.0645,29.6516,16.3084
9565,frame_74576.png,9.0847,11.1089,103.229,2654.23,594.13,38.5471,29.6516,16.3084
9566,frame_74577.png,8.9301,11.0382,103.01,2647.27,581.29,37.0645,29.6516,16.3084
9567,frame_74578.png,9.0294,11.5125,104.76,2741.9,584.61,38.5471,29.6516,16.3084
9568,frame_74579.png,8.8682,11.8788,102.564,2646.48,569.67,37.0645,29.6516,16.3084
9569,frame_74580.png,9.1189,12.3725,104.08,2712.83,551.22,38.5471,29.6516,16.3084
9570,frame_74581.png,10.6908,13.2189,108.985,3744.69,533.06,35.5819,28.169,16.3084
9571,frame_74582.png,9.851,12.7661,105.34,3075.49,521.54,38.5471,29.6516,16.3084
9572,frame_74583.png,9.337,12.4192,102.175,2776.34,519.39,37.0645,28.169,16.3084
9573,frame_74584.png,9.3741,12.6832,103.391,2774.51,515.38,37.0645,29.6516,14.8258
9574,frame_74585.png,8.9566,12.5861,101.034,2613.94,483.99,37.0645,28.169,14.8258
9575,frame_74586.png,9.1022,12.9871,100.748,2609.5,466.04,37.0645,28.169,14.8258
9576,frame_74587.png,8.8706,13.1472,100.167,2563.93,469.88,35.5819,28.169,14.8258
9577,frame_74588.png,9.1254,13.3484,100.809,2597.76,462.11,37.0645,28.169,14.8258
9578,frame_74589.png,8.9073,13.1537,99.092,2509.15,459.02,35.5819,28.169,14.8258
9579,frame_74590.png,9.1673,13.4728,100.961,2618.79,466.37,37.0645,28.169,14.8258
9580,frame_74591.png,8.8474,13.1001,98.389,2449.8,449.51,37.0645,26.6864,14.8258
9581,frame_74592.png,9.0671,13.6675,99.927,2531.92,440.13,37.0645,28.169,14.8258
9582,frame_74593.png,8.7907,13.821,97.35,2425.89,428.74,35.5819,26.6864,14.8258
9583,frame_74594.png,8.9628,14.2514,98.74,2507.09,422.76,35.5819,28.169,14.8258
9584,frame_74595.png,8.7381,13.973,96.703,2397.65,429.98,34.8406,26.6864,14.8258
9585,frame_74596.png,8.9893,13.67,97.822,2428.33,423.34,37.0645,26.6864,14.8258
9586,frame_74597.png,8.8721,13.4724,97.919,2441.02,426.84,35.5819,26.6864,14.8258
9587,frame_74598.png,9.1746,13.7245,99.765,2558.34,420.98,37.0645,28.169,14.8258
9588,frame_74599.png,8.9179,13.5802,97.143,2381.83,426.2,35.5819,26.6864,14.8258
9589,frame_74600.png,9.1464,13.8764,98.755,2497.86,424.95,37.0645,28.169,14.8258
9590,frame_74601.png,8.9585,13.5939,96.141,2333.67,425.7,35.5819,26.6864,14.8258
9591,frame_74602.png,9.1936,14.1484,99.44,2490.79,426.53,37.0645,28.169,14.8258
9592,frame_74603.png,9.0295,14.1747,97.573,2416.19,440.64,35.5819,26.6864,14.8258
9593,frame_74604.png,9.2452,14.4843,99.176,2512.15,450.05,35.5819,28.169,14.8258
9594,frame_74605.png,9.1342,14.3036,96.776,2377.83,452.14,35.5819,26.6864,14.8258
9595,frame_74606.png,9.3287,14.2604,98.234,2438.87,448.26,35.5819,26.6864,14.8258
9596,frame_74607.png,9.2591,14.0582,97.88,2413.77,453.87,35.5819,26.6864,14.8258
9597,frame_74608.png,9.522,14.0428,100.35,2547.47,471.18,35.5819,28.169,14.8258
9598,frame_74609.png,9.447,13.4027,98.905,2443.29,482.33,35.5819,26.6864,14.8258
9599,frame_74610.png,9.7621,13.4029,102.545,2639.2,487.13,37.0645,29.6516,14.8258
9600,frame_74611.png,11.0973,13.7857,110.354,3755.37,517.54,35.5819,28.169,16.3084
9601,frame_74612.png,10.4691,12.8725,106.501,3131.03,517.69,38.5471,29.6516,16.3084
9602,frame_74613.png,9.8886,11.9342,102.097,2777.65,530.64,37.0645,28.169,16.3084
9603,frame_74614.png,10.0288,11.8933,102.283,2703.97,554.95,37.0645,28.169,16.3084
9604,frame_74615.png,9.7476,11.6714,100.905,2595.73,552.59,37.0645,28.169,16.3084
9605,frame_74616.png,9.8283,11.2379,101.658,2610.38,559.35,38.5471,28.169,16.3084
9606,frame_74617.png,9.6718,11.0189,101.797,2629.28,559.86,37.0645,28.169,16.3084
9607,frame_74618.png,9.895,11.3726,103.849,2721.87,582.99,38.5471,29.6516,16.3084
9608,frame_74619.png,9.5533,11.2597,102.582,2661.6,594.96,37.0645,29.6516,16.3084
9609,frame_74620.png,9.7601,11.4441,104.645,2763.48,580.45,38.5471,29.6516,16.3084
9610,frame_74621.png,9.5513,10.9582,101.456,2571.93,564.86,38.5471,28.169,16.3084
9611,frame_74622.png,9.7962,11.3813,103.539,2670.87,564.18,38.5471,29.6516,16.3084
9612,frame_74623.png,9.4055,11.4148,102.074,2585.03,545.35,37.0645,28.169,16.3084
9613,frame_74624.png,9.5705,11.6177,103.571,2679.85,515.87,38.5471,29.6516,14.8258
9614,frame_74625.png,9.483,11.7145,101.963,2595.56,504.92,37.0645,28.169,14.8258
9615,frame_74626.png,9.6857,12.1455,101.453,2584.18,489.06,38.5471,26.6864,14.8258
9616,frame_74627.png,9.5545,12.2493,100.076,2532.59,478.88,37.0645,26.6864,14.8258
9617,frame_74628.png,9.7827,12.7677,102.569,2667.84,459.62,38.5471,28.169,14.8258
9618,frame_74629.png,9.6121,12.7345,100.169,2552.42,445.76,37.0645,28.169,14.8258
9619,frame_74630.png,9.8584,13.0476,101.304,2592.77,443.83,38.5471,28.169,14.8258
9620,frame_74631.png,9.3979,13.0275,97.786,2413.08,437.51,37.0645,26.6864,14.8258
9621,frame_74632.png,9.5939,13.781,100.39,2534.55,438.59,37.0645,28.169,14.8258
9622,frame_74633.png,9.313,13.7442,98.507,2466.98,430.27,37.0645,26.6864,14.8258
9623,frame_74634.png,9.6109,13.9499,99.92,2540.69,431.76,37.0645,26.6864,14.8258
9624,frame_74635.png,9.4578,13.8304,98.87,2481.3,432.12,37.0645,26.6864,14.8258
9625,frame_74636.png,9.4587,13.7595,99.618,2510.69,421.07,37.0645,26.6864,14.8258
9626,frame_74637.png,9.3643,13.9853,99.562,2501.46,419.67,37.0645,28.169,14.8258
9627,frame_74638.png,9.5277,14.4823,100.762,2567.08,442.61,37.0645,28.169,14.8258
9628,frame_74639.png,9.2836,14.2326,98.173,2464.39,450.62,35.5819,26.6864,14.8258
9629,frame_74640.png,9.5507,14.4921,100.271,2534.16,458.46,37.0645,26.6864,14.8258
9630,frame_74641.png,10.6747,15.1398,108.37,3668.4,471.82,35.5819,26.6864,14.8258
9631,frame_74642.png,10.1216,14.1082,105.149,3026.39,470.84,38.5471,28.169,14.8258
9632,frame_74643.png,9.5707,13.4531,102.996,2767.52,485.4,37.0645,28.169,14.8258
9633,frame_74644.png,9.6528,13.31,103.958,2781.04,507.49,37.0645,28.169,14.8258
9634,frame_74645.png,9.4029,12.6883,102.764,2703.39,505.11,37.0645,28.169,14.8258
9635,frame_74646.png,9.5484,12.1248,103.811,2696.38,495.79,38.5471,28.169,14.8258
9636,frame_74647.png,9.5616,11.9645,103.983,2705.13,524.68,38.5471,29.6516,14.8258
9637,frame_74648.png,9.6915,12.3339,106.271,2833.73,551.04,40.0297,29.6516,16.3084
9638,frame_74649.png,9.6056,11.8162,103.49,2694.86,559.17,38.5471,29.6516,16.3084
9639,frame_74650.png,9.7931,11.8472,106.025,2818.71,564.17,38.5471,29.6516,16.3084
9640,frame_74651.png,9.4777,11.3773,102.977,2628.48,559.9,38.5471,28.169,16.3084
9641,frame_74652.png,9.6861,12.0117,106.8,2833.58,552.04,40.0297,31.1342,16.3084
9642,frame_74653.png,9.4558,12.0808,104.426,2701.51,528.14,38.5471,29.6516,14.8258
9643,frame_74654.png,9.7084,12.9056,106.484,2815.58,498.76,40.0297,29.6516,14.8258
9644,frame_74655.png,9.4722,12.949,103.605,2664.76,488.64,38.5471,29.6516,14.8258
9645,frame_74656.png,9.5481,13.2134,104.22,2692.19,468.78,38.5471,28.169,14.8258
9646,frame_74657.png,9.394,13.5388,104.585,2686.83,460.74,38.5471,29.6516,14.8258
9647,frame_74658.png,9.5182,13.9858,105.834,2785.57,460.69,38.5471,29.6516,14.8258
9648,frame_74659.png,9.3796,13.9276,104.524,2723.84,471.06,38.5471,28.169,14.8258
9649,frame_74660.png,9.5834,14.0485,106.695,2840.99,490.59,40.0297,29.6516,14.8258
9650,frame_74661.png,9.3308,13.0109,104.105,2673.21,509.25,38.5471,28.169,16.3084
9651,frame_74662.png,9.6735,12.884,108.565,2913.5,545.35,40.0297,31.1342,16.3084
9652,frame_74663.png,9.5623,12.0777,107.465,2831.37,592.76,40.0297,29.6516,16.3084
9653,frame_74664.png,9.6738,11.8956,109.439,2943.56,630.49,40.0297,31.1342,16.3084
9654,frame_74665.png,9.5308,11.5394,107.659,2848.68,658.03,40.0297,31.1342,17.791
9655,frame_74666.png,9.7847,11.4202,108.437,2889.43,681.06,41.5122,31.1342,17.791
9656,frame_74667.png,9.5971,11.318,108.322,2859.11,690.51,40.0297,31.1342,17.791
